Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An Intelligent Homecare Emergency Service System for Elder Falling","World Congress on Medical Physics and Biomedical Engineering 2006","","","","10.1007/978-3-540-36841-0_114","Jiann-I PanCheng-Jie YungChung-Chao Liang M.D.Lien-Fu Lai","2007","http://link.springer.com/chapter/10.1007/978-3-540-36841-0_114","Chapter"
"Impact Analysis of Assessment, Consultation and Education Services to Support the Adoption of Smart Home Technologies, Innovations for Chronic Disease Prevention and Solutions for Independent Living","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_3","James BarrientosJeffrey SoarYing Su","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_3","Chapter"
"A Robotic System for Home Security Enhancement","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_6","Andreas GregoriadesSamuel ObadanHarris MichailVicky PapadopoulouDespina Michael","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_6","Chapter"
"The potential of information and communication technologies to support ageing and independent living","annals of telecommunications - annales des télécommunications","","65","9 - 10","10.1007/s12243-010-0167-1","Jeffrey Soar","2010","http://link.springer.com/article/10.1007/s12243-010-0167-1","Article"
"Estimation of Indoor Physical Activity Level Based on Footstep Vibration Signal Measured by MEMS Accelerometer in Smart Home Environments","Mobile Entity Localization and Tracking in GPS-less Environnments","","","","10.1007/978-3-642-04385-7_11","Heyoung LeeJung Wook ParkAbdelsalam(Sumi) Helal","2009","http://link.springer.com/chapter/10.1007/978-3-642-04385-7_11","Chapter"
"Keeping Elderly People at Home: A Multi-agent Classification of Monitoring Data","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_17","Ali RammalSylvie Trouilhet","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_17","Chapter"
"homeML – An Open Standard for the Exchange of Data Within Smart Environments","Pervasive Computing for Quality of Life Enhancement","","","","10.1007/978-3-540-73035-4_13","C. D. NugentD. D. FinlayR. J. DaviesH. Y. WangH. ZhengJ. HallbergK. SynnesM. D. Mulvenna","2007","http://link.springer.com/chapter/10.1007/978-3-540-73035-4_13","Chapter"
"Natural Language Interface for Smart Homes","Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments","","","","10.1007/978-3-642-02710-9_6","María FernándezJuan Bautista MontalváMaria Fernanda Cabrera-UmpierrezMaría Teresa Arredondo","2009","http://link.springer.com/chapter/10.1007/978-3-642-02710-9_6","Chapter"
"Ambient Intelligence in Multimeda and Virtual Reality Environments for the rehabilitation","Multimedia Techniques for Device and Ambient Intelligence","","","","10.1007/978-0-387-88777-7_7","Attila BenkoSik Lanyi Cecilia","2009","http://link.springer.com/chapter/10.1007/978-0-387-88777-7_7","Chapter"
"Maisons Vill’Âge®: Smart Use of Home Automation for Healthy Aging","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_40","Shahram NourizadehClaude Deroussent","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_40","Chapter"
"Implementation of Daily Activity Management Service System with Smart Grid","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_30","Hyun Sang ChoTatsuya YamazakiSung Eun KimMinsoo Hahn","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_30","Chapter"
"Smart Homes for All: Collaborating Services in a for-All Architecture for Domotics","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-642-03354-4_6","Tiziana CatarciFebo CincottiMassimiliano de LeoniMassimo MecellaGiuseppe Santucci","2009","http://link.springer.com/chapter/10.1007/978-3-642-03354-4_6","Chapter"
"Smart Homes: Past, Present and Future","Inside the Smart Home","","","","10.1007/1-85233-854-7_2","Frances K. Aldrich","2003","http://link.springer.com/chapter/10.1007/1-85233-854-7_2","Chapter"
"A Guideline-Driven Platform for Healthcare Services in Smart Home Environments","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_36","Chun-Feng LiaoShin-Chih ChangLi-Chen FuChing-Yao Wang","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_36","Chapter"
"Hardware Design in Smart Home Applications: Rapid Prototyping and Embedded Systems","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_30","Tao LongJohnny WongDebra SatterfieldHen-I. YangViren Amin","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_30","Chapter"
"Urbanisation: From Mega-Cities, Mega-Regions, Mega-Corridors and Mega-Slums to Mega Opportunities","New Mega Trends","","","","10.1057/9781137008091_5","Sarwant Singh","2012","http://link.springer.com/chapter/10.1057/9781137008091_5","Chapter"
"How Can a Robot Attract the Attention of Its Human Partner? A Comparative Study over Different Modalities for Attracting Attention","Social Robotics","","","","10.1007/978-3-642-34103-8_29","Elena TortaJim van HeumenRaymond H. CuijpersJames F. Juola","2012","http://link.springer.com/chapter/10.1007/978-3-642-34103-8_29","Chapter"
"Ambient Intelligence in a Smart Home for Energy Efficiency and Eldercare","Progress in Robotics","","","","10.1007/978-3-642-03986-7_22","Liyanage C. De SilvaM. Iskandar PetraG. Amal Punchihewa","2009","http://link.springer.com/chapter/10.1007/978-3-642-03986-7_22","Chapter"
"The Connected Home: From Market Barriers to Business Model Solutions","Building the e-World Ecosystem","","","","10.1007/978-3-642-27260-8_15","Malgorzata CiesielskaFeng Li","2011","http://link.springer.com/chapter/10.1007/978-3-642-27260-8_15","Chapter"
"Ubiquitous Intelligent Sensing System for a Smart Home","Structural, Syntactic, and Statistical Pattern Recognition","","","","10.1007/11815921_35","Jonghwa ChoiDongkyoo ShinDongil Shin","2006","http://link.springer.com/chapter/10.1007/11815921_35","Chapter"
"Wireless Health Monitoring: State of the Art","Pervasive Healthcare Computing","","","","10.1007/978-1-4419-0215-3_6","Upkar Varshney","2009","http://link.springer.com/chapter/10.1007/978-1-4419-0215-3_6","Chapter"
"Pervasive Informatics and Persistent Actimetric Information in Health Smart Homes","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_14","Yannick FouquetNicolas VuillermeJacques Demongeot","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_14","Chapter"
"Health and wellness monitoring through wearable and ambient sensors: exemplars from home-based care of elderly with mild dementia","annals of telecommunications - annales des télécommunications","","65","9 - 10","10.1007/s12243-010-0176-0","Jit BiswasAndrei TolstikovManiyeri JayachandranVictor FooAung Aung Phyo WaiClifton PhuaWeimin HuangLouis ShueKavitha GopalakrishnanJer-En LeePhilip Yap","2010","http://link.springer.com/article/10.1007/s12243-010-0176-0","Article"
"MISS: Medicine Information Support System in the Smart Home Environment","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_22","José M. Reyes ÁlamoJohnny WongRyan BabbittCarl Chang","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_22","Chapter"
"Undernutrition Prevention for Disabled and Elderly People in Smart Home with Bayesian Networks and RFID Sensors","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_34","Nathalie Cislo","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_34","Chapter"
"Spatio-Temporal Reasoning and Context Awareness","Handbook of Ambient Intelligence and Smart Environments","","","","10.1007/978-0-387-93808-0_23","Hans W. GuesgenStephen Marsland","2010","http://link.springer.com/chapter/10.1007/978-0-387-93808-0_23","Chapter"
"Spatiotemporal Data Acquisition Modalities for Smart Home Inhabitant Movement Behavioural Analysis","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_45","Michael P. PolandDaniel GueldenringChris NugentHui WangLiming Chen","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_45","Chapter"
"An Overview of Pervasive Computing Systems","Ambient Intelligence with Microsystems","","","","10.1007/978-0-387-46264-6_1","Juan YeSimon DobsonPaddy Nixon","2008","http://link.springer.com/chapter/10.1007/978-0-387-46264-6_1","Chapter"
"Attitudes to telecare among older people, professional care workers and informal carers: a preventative strategy or crisis management?","Universal Access in the Information Society","","6","2","10.1007/s10209-007-0075-y","Julienne HansonJohn PercivalHazel AldredSimon BrownsellMark Hawley","2007","http://link.springer.com/article/10.1007/s10209-007-0075-y","Article"
"Human Daily Activity Detect System Optimization Method Using Bayesian Network Based on Wireless Sensor Network","Advances in Computer Science, Intelligent System and Environment","","","","10.1007/978-3-642-23777-5_116","Ying Sun","2011","http://link.springer.com/chapter/10.1007/978-3-642-23777-5_116","Chapter"
"A Dynamic Security Framework for Ambient Intelligent Systems: A Smart-Home Based eHealth Application","Transactions on Computational Science X","","","","10.1007/978-3-642-17499-5_1","Luca CompagnaPaul El KhouryFabio MassacciAyda Saidane","2010","http://link.springer.com/chapter/10.1007/978-3-642-17499-5_1","Chapter"
"PUCK: an automated prompting system for smart environments: toward achieving automated prompting—challenges involved","Personal and Ubiquitous Computing","","16","7","10.1007/s00779-011-0445-6","Barnan DasDiane J. CookMaureen Schmitter-EdgecombeAdriana M. Seelye","2012","http://link.springer.com/article/10.1007/s00779-011-0445-6","Article"
"Interoperation, Composition and Simulation of Services at Home","Service-Oriented Computing","","","","10.1007/978-3-642-17358-5_12","Eirini KaldeliEhsan Ullah WarriachJaap BresserAlexander LazovikMarco Aiello","2010","http://link.springer.com/chapter/10.1007/978-3-642-17358-5_12","Chapter"
"Security, Privacy, and Dependability in Smart Homes: A Pattern Catalog Approach","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_4","Pierre BusnelSylvain Giroux","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_4","Chapter"
"Computer-Based Assessment of Bradykinesia, Akinesia and Rigidity in Parkinson’s Disease","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_1","Laura CunninghamChris NugentGeorge MooreDewar FinlayDavid Craig","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_1","Chapter"
"Guidelines for Increasing Prompt Efficiency in Smart Homes According to the Resident’s Profile and Task Characteristics","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_15","Mike Van TasselJulie BouchardBruno BouchardAbdenour Bouzouane","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_15","Chapter"
"Smart Homes Can Be Smarter","Designing Smart Homes","","","","10.1007/11788485_1","Juan C. AugustoChris D. Nugent","2006","http://link.springer.com/chapter/10.1007/11788485_1","Chapter"
"Introduction","Eldercare Technology for Clinical Practitioners","","","","10.1007/978-1-59745-233-5_1","Richard Lindsay","2008","http://link.springer.com/chapter/10.1007/978-1-59745-233-5_1","Chapter"
"Smart CDSS for Smart Homes","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_41","Maqbool HussainWajahat Ali KhanMuhammad AfzalSungyoung Lee","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_41","Chapter"
"Modelling the Behaviour of Elderly People as a Means of Monitoring Well Being","User Modeling 2005","","","","10.1007/11527886_32","Nick HineAndrew JudsonSaqib AshrafJohn ArnottAndrew SixsmithSteve BrownPaul Garner","2005","http://link.springer.com/chapter/10.1007/11527886_32","Chapter"
"Computational Ecosystems in Home Health Care","Social Order in Multiagent Systems","","","","10.1007/978-1-4615-1555-5_10","Rune GustavssonMartin FredrikssonChrister Rindebäck","2001","http://link.springer.com/chapter/10.1007/978-1-4615-1555-5_10","Chapter"
"Using Web Services for Medication Management in a Smart Home Environment","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_38","José M. Reyes ÁlamoJohnny WongRyan BabbittHen-I YangCarl K. Chang","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_38","Chapter"
"An Ontology-Based ADL Recognition Method for Smart Homes","Communication and Networking","","","","10.1007/978-3-642-27201-1_42","Ihn-Han BaeHae Geun Kim","2011","http://link.springer.com/chapter/10.1007/978-3-642-27201-1_42","Chapter"
"How Smart Homes Learn: The Evolution of the Networked Home and Household","UbiComp 2007: Ubiquitous Computing","","","","10.1007/978-3-540-74853-3_8","Marshini ChettyJa-Young SungRebecca E. Grinter","2007","http://link.springer.com/chapter/10.1007/978-3-540-74853-3_8","Chapter"
"Intelligent Agents and Wireless Sensor Networks: A Healthcare Telemonitoring System","Trends in Practical Applications of Agents and Multiagent Systems","","","","10.1007/978-3-642-12433-4_51","Ricardo S. AlonsoOscar GarcíaCarolina ZatoOscar GilFernando De la Prieta","2010","http://link.springer.com/chapter/10.1007/978-3-642-12433-4_51","Chapter"
"If I had a Robot at Home... Peoples’ Representation of Domestic Robots","Designing a More Inclusive World","","","","10.1007/978-0-85729-372-5_26","M. ScopellitiM. V. GiulianiA. M. D’AmicoF. Fornara","2004","http://link.springer.com/chapter/10.1007/978-0-85729-372-5_26","Chapter"
"Multidisciplinary Design Approach for Implementation of Interactive Services","International Journal of Social Robotics","","3","4","10.1007/s12369-011-0115-x","I-Han KuoChandimal JayawardenaElizabeth BroadbentBruce A. MacDonald","2011","http://link.springer.com/article/10.1007/s12369-011-0115-x","Article"
"An application of the technology acceptance model to the level of Internet usage by older adults","Universal Access in the Information Society","","9","4","10.1007/s10209-009-0178-8","Laxman U. S. NayakLee PriestAllan P. White","2010","http://link.springer.com/article/10.1007/s10209-009-0178-8","Article"
"Sharing of Real-Life Experimental Data in Smart Home and Data Analysis Tool Development","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_19","Tatsuya YamazakiTetsuo Toyomura","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_19","Chapter"
