"Listening to the ones who care: exploring the perceptions of informal caregivers towards ambient assisted living applications","Journal of Ambient Intelligence and Humanized Computing","","10","2","10.1007/s12652-018-0856-6","Christina JaschinskiSomaya Ben Allouch","2019","http://link.springer.com/article/10.1007/s12652-018-0856-6","Article"
"Fall Down Detection Under Smart Home System","Journal of Medical Systems","","39","10","10.1007/s10916-015-0286-3","Li-Hong JuangMing-Ni Wu","2015","http://link.springer.com/article/10.1007/s10916-015-0286-3","Article"
"Multidisciplinary Design Approach for Implementation of Interactive Services","International Journal of Social Robotics","","3","4","10.1007/s12369-011-0115-x","I-Han KuoChandimal JayawardenaElizabeth BroadbentBruce A. MacDonald","2011","http://link.springer.com/article/10.1007/s12369-011-0115-x","Article"
"Based Real Time Remote Health Monitoring Systems: A Review on Patients Prioritization and Related 'Big Data' Using Body Sensors information and Communication Technology","Journal of Medical Systems","","42","2","10.1007/s10916-017-0883-4","Naser KalidA. A. ZaidanB. B. ZaidanOmar H. SalmanM. HashimH. Muzammil","2017","http://link.springer.com/article/10.1007/s10916-017-0883-4","Article"
"Dynamic sensor event segmentation for real-time activity recognition in a smart home context","Personal and Ubiquitous Computing","","19","2","10.1007/s00779-014-0824-x","Jie WanMichael J. O’GradyGregory M. P. O’Hare","2015","http://link.springer.com/article/10.1007/s00779-014-0824-x","Article"
"Designing a goal-oriented smart-home environment","Information Systems Frontiers","","20","1","10.1007/s10796-016-9670-x","Javier PalancaElena del ValAna Garcia-FornesHolger BillhardtJuan Manuel CorchadoVicente Julián","2018","http://link.springer.com/article/10.1007/s10796-016-9670-x","Article"
"Smart technologies for assisting the life quality of persons in a mobile environment: a review","Journal of Ambient Intelligence and Humanized Computing","","9","2","10.1007/s12652-016-0396-x","Toly ChenMin-Chi Chiu","2018","http://link.springer.com/article/10.1007/s12652-016-0396-x","Article"
"The Day-to-Day Co-Production of Ageing in Place","Computer Supported Cooperative Work (CSCW)","","23","3","10.1007/s10606-014-9202-5","Rob ProcterTrisha GreenhalghJoe WhertonPaul SugarhoodMark RouncefieldSue Hinder","2014","http://link.springer.com/article/10.1007/s10606-014-9202-5","Article"
"Exploratory analysis of real personal emergency response call conversations: considerations for personal emergency response spoken dialogue systems","Journal of NeuroEngineering and Rehabilitation","","13","1","10.1186/s12984-016-0207-9","Victoria YoungElizabeth RochonAlex Mihailidis","2016","http://link.springer.com/article/10.1186/s12984-016-0207-9","Article"
"Robotic Ubiquitous Cognitive Ecology for Smart Homes","Journal of Intelligent & Robotic Systems","","80","1","10.1007/s10846-015-0178-2","G. AmatoD. BacciuM. BroxvallS. ChessaS. ColemanM. Di RoccoM. DragoneC. GallicchioC. GennaroH. LozanoT. M. McGinnityA. MicheliA. K. RayA. RenteriaA. SaffiottiD. Swords","2015","http://link.springer.com/article/10.1007/s10846-015-0178-2","Article"
"Information and communication technologies for informal carers and paid assistants: benefits from micro-, meso-, and macro-levels","European Journal of Ageing","","12","2","10.1007/s10433-015-0333-4","Stephanie CarreteroJames StewartClara Centeno","2015","http://link.springer.com/article/10.1007/s10433-015-0333-4","Article"
"Key feature identification for recognition of activities performed by a smart-home resident","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01236-y","Syed Fahad TahirLabiba Gillani FahadKashif Kifayat","2019","http://link.springer.com/article/10.1007/s12652-019-01236-y","Article"
"Usability perceptions and beliefs about smart thermostats by chi-square test, signal detection theory, and fuzzy detection theory in regions of Mexico","Frontiers in Energy","","","","10.1007/s11708-018-0562-2","Pedro PonceTherese PefferArturo Molina","2018","http://link.springer.com/article/10.1007/s11708-018-0562-2","Article"
"Intelligent systems and smart homes","Information Systems Frontiers","","11","5","10.1007/s10796-008-9128-x","Jong Hyuk ParkChing-Hsien HsuHamid R. Arabnia","2008","http://link.springer.com/article/10.1007/s10796-008-9128-x","Article"
"Emergency situation monitoring service using context motion tracking of chronic disease patients","Cluster Computing","","18","2","10.1007/s10586-015-0440-1","Sung-Ho KimKyungyong Chung","2015","http://link.springer.com/article/10.1007/s10586-015-0440-1","Article"
"Maslow’s Hierarchy of Human Needs and the Adoption of Health-Related Technologies for Older Adults","Ageing International","","37","4","10.1007/s12126-011-9121-4","Stephen ThielkeMark HarnissHilaire ThompsonShwetak PatelGeorge DemirisKurt Johnson","2012","http://link.springer.com/article/10.1007/s12126-011-9121-4","Article"
"A low redundancy data collection scheme to maximize lifetime using matrix completion technique","EURASIP Journal on Wireless Communications and Networking","","2019","1","10.1186/s13638-018-1313-0","Jiawei TanWei LiuMande XieHoubing SongAnfeng LiuMing ZhaoGuoping Zhang","2019","http://link.springer.com/article/10.1186/s13638-018-1313-0","Article"
"Monitoring user activities in smart home environments","Information Systems Frontiers","","11","5","10.1007/s10796-008-9124-1","Sajid HussainSenol Zafer ErdogenJong Hyuk Park","2008","http://link.springer.com/article/10.1007/s10796-008-9124-1","Article"
"A non-intrusive context-aware system for ambient assisted living in smart home","Health and Technology","","3","2","10.1007/s12553-013-0050-y","Willy AllègreThomas BurgerJean-Yves AntoinePascal BerruetJean-Paul Departe","2013","http://link.springer.com/article/10.1007/s12553-013-0050-y","Article"
"Perceiving and interpreting smart home datasets with $$\mathcal{PI}$$","Journal of Ambient Intelligence and Humanized Computing","","4","6","10.1007/s12652-012-0148-5","Juan YeGraeme StevensonSimon DobsonMichael O’GradyGregory O’Hare","2013","http://link.springer.com/article/10.1007/s12652-012-0148-5","Article"
"EEM: evolutionary ensembles model for activity recognition in Smart Homes","Applied Intelligence","","38","1","10.1007/s10489-012-0359-7","Muhammad FahimIram FatimaSungyoung LeeYoung-Koo Lee","2013","http://link.springer.com/article/10.1007/s10489-012-0359-7","Article"
"Multi-resident activity tracking and recognition in smart environments","Journal of Ambient Intelligence and Humanized Computing","","8","4","10.1007/s12652-016-0440-x","Hande AlemdarCem Ersoy","2017","http://link.springer.com/article/10.1007/s12652-016-0440-x","Article"
"Ambient and smartphone sensor assisted ADL recognition in multi-inhabitant smart environments","Journal of Ambient Intelligence and Humanized Computing","","7","1","10.1007/s12652-015-0294-7","Nirmalya RoyArchan MisraDiane Cook","2016","http://link.springer.com/article/10.1007/s12652-015-0294-7","Article"
"eWALL: An Open-Source Cloud-Based eHealth Platform for Creating Home Caring Environments for Older Adults Living with Chronic Diseases or Frailty","Wireless Personal Communications","","97","2","10.1007/s11277-017-4656-7","Sofoklis KyriazakosRamjee PrasadAlbena MihovskaAristodemos PnevmatikakisHarm op den AkkerHermie HermensPaolo BaroneAlessandro MamelliSamuele de DomenicoMatthias PocsAndrej GrguricMiran MosmondorDina SimunicAntun KernerNikola ZaricMilica Pejanović-Djurišić","2017","http://link.springer.com/article/10.1007/s11277-017-4656-7","Article"
"Learning patterns in ambient intelligence environments: a survey","Artificial Intelligence Review","","34","1","10.1007/s10462-010-9160-3","Asier AztiriaAlberto IzaguirreJuan Carlos Augusto","2010","http://link.springer.com/article/10.1007/s10462-010-9160-3","Article"
"Recognising Daily Functioning Activities in Smart Homes","Wireless Personal Communications","","96","3","10.1007/s11277-017-4060-3","Aristodemos Pnevmatikakis","2017","http://link.springer.com/article/10.1007/s11277-017-4060-3","Article"
"25th Annual Conference of the International Society for Quality of Life Research","Quality of Life Research","","27","1","10.1007/s11136-018-1946-9","","2018","http://link.springer.com/article/10.1007/s11136-018-1946-9","Article"
"Virtual home assistant for voice based controlling and scheduling with short speech speaker identification","Multimedia Tools and Applications","","","","10.1007/s11042-018-6358-x","Varun TiwariMohammad Farukh HashmiAvinash KeskarN. C. Shivaprakash","2018","http://link.springer.com/article/10.1007/s11042-018-6358-x","Article"
"Big data aggregation in the case of heterogeneity: a feasibility study for digital health","International Journal of Machine Learning and Cybernetics","","","","10.1007/s13042-018-00904-3","Alex Adim ObinikpoBurak Kantarci","2019","http://link.springer.com/article/10.1007/s13042-018-00904-3","Article"
"Develop a personalized intelligent music selection system based on heart rate variability and machine learning","Multimedia Tools and Applications","","76","14","10.1007/s11042-016-3860-x","Ming-Chuan ChiuLi-Wei Ko","2017","http://link.springer.com/article/10.1007/s11042-016-3860-x","Article"
"Mining health-risk factors using PHR similarity in a hybrid P2P network","Peer-to-Peer Networking and Applications","","11","6","10.1007/s12083-018-0631-7","Joo-Chang KimKyungyong Chung","2018","http://link.springer.com/article/10.1007/s12083-018-0631-7","Article"
"The behavioral profiling based on times series forecasting for smart homes assistance","Journal of Ambient Intelligence and Humanized Computing","","6","5","10.1007/s12652-015-0281-z","Mohamed Tarik MoutacalliAbdenour BouzouaneBruno Bouchard","2015","http://link.springer.com/article/10.1007/s12652-015-0281-z","Article"
"The user-centred intelligent environments development process as a guide to co-create smart technology for people with special needs","Universal Access in the Information Society","","17","1","10.1007/s10209-016-0514-8","J. AugustoD. KramerU. AlegreA. CovaciA. Santokhee","2018","http://link.springer.com/article/10.1007/s10209-016-0514-8","Article"
"Collaborative Fall Detection Using Smart Phone and Kinect","Mobile Networks and Applications","","23","4","10.1007/s11036-018-0998-y","Xue LiLanshun NieHanchuan XuXianzhi Wang","2018","http://link.springer.com/article/10.1007/s11036-018-0998-y","Article"
"Privacy Protection for Point-of-Care Using Chaotic Maps-Based Authentication and Key Agreement","Journal of Medical Systems","","42","12","10.1007/s10916-018-1099-y","Liping ZhangHe LuoLanchao ZhaoYixin Zhang","2018","http://link.springer.com/article/10.1007/s10916-018-1099-y","Article"
"Integrated Home Monitoring and Compliance Optimization for Patients with Mechanical Circulatory Support Devices","Annals of Biomedical Engineering","","39","12","10.1007/s10439-011-0407-1","Lars KlackThomas Schmitz-RodeWiktoria WilkowskaKai KasugaiFelix HeidrichMartina Ziefle","2011","http://link.springer.com/article/10.1007/s10439-011-0407-1","Article"
"Assistive robots for socialization in elderly people: results pertaining to the needs of the users","Aging Clinical and Experimental Research","","","","10.1007/s40520-018-1073-z","Grazia D’OnofrioLaura FioriniHiroshi HoshinoAiko MatsumoriYasuo OkabeMasahiko TsukamotoRaffaele LimosaniAlessandra VitanzaFrancesca GrecoAntonio GrecoFrancesco GiulianiFilippo CavalloDaniele Sancarlo","2018","http://link.springer.com/article/10.1007/s40520-018-1073-z","Article"
"Data driven modeling of the simultaneous activities in ambient environments","Journal of Ambient Intelligence and Humanized Computing","","5","5","10.1007/s12652-013-0185-8","Farzad AmirjavidAbdenour BouzouaneBruno Bouchard","2014","http://link.springer.com/article/10.1007/s12652-013-0185-8","Article"
"Mapping Movement: Applying Motion Measurement Technologies to the Psychiatric Care of Older Adults","Current Psychiatry Reports","","20","8","10.1007/s11920-018-0921-z","Stephanie CollierPatrick MonetteKatherine HobbsEdward TabaskyBrent P. ForesterIpsit V. Vahia","2018","http://link.springer.com/article/10.1007/s11920-018-0921-z","Article"
"Privacy-Preserving Data Communication Through Secure Multi-Party Computation in Healthcare Sensor Cloud","Journal of Signal Processing Systems","","89","1","10.1007/s11265-016-1198-2","Raylin TsoAbdulhameed AlelaiwiSk Md Mizanur RahmanMu-En WuM. Shamim Hossain","2017","http://link.springer.com/article/10.1007/s11265-016-1198-2","Article"
"Empirically derived user attributes for the design of home healthcare technologies","Personal and Ubiquitous Computing","","19","8","10.1007/s00779-015-0889-1","Alison BurrowsRachael Gooberman-HillDavid Coyle","2015","http://link.springer.com/article/10.1007/s00779-015-0889-1","Article"
