Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An Analysis and Research of the Related Information Aggregation Assessment Based on Sensor Networks","Advanced Electrical and Electronics Engineering","","","","10.1007/978-3-642-19712-3_14","Peng WuYanping Chu","2011","http://link.springer.com/chapter/10.1007/978-3-642-19712-3_14","Chapter"
"Review of ICT-Based Services for Identified Unmet Needs in People with Dementia","Supporting People with Dementia Using Pervasive Health Technologies","","","","10.1007/978-1-84882-551-2_4","Steve LauriksAnnika ReinersmannHenriëtte Geralde van der RoestFranka MeilandRichard DaviesFerial MoelaertMaurice D. MulvennaChris D. NugentRose-Marie Dröes","2010","http://link.springer.com/chapter/10.1007/978-1-84882-551-2_4","Chapter"
"Methodology for the Integration of Information, Communication and Automation Technologies in Housing Rehabilitation","Ambient Intelligence and Future Trends-International Symposium on Ambient Intelligence (ISAmI 2010)","","","","10.1007/978-3-642-13268-1_31","Sara EloyRenato NunesIsabel PlácidoJosé Pinto Duarte","2010","http://link.springer.com/chapter/10.1007/978-3-642-13268-1_31","Chapter"
"Intelligent Pervasive Healthcare Systems","Advanced Computational Intelligence Paradigms in Healthcare - 3","","","","10.1007/978-3-540-77662-8_5","Charalampos DoukasIlias Maglogiannis","2008","http://link.springer.com/chapter/10.1007/978-3-540-77662-8_5","Chapter"
"Place Recognition via 3D Modeling for Personal Activity Lifelog Using Wearable Camera","Advances in Multimedia Modeling","","","","10.1007/978-3-642-27355-1_24","Hazem WannousVladislavs DovgalecsRémi MégretMohamed Daoudi","2012","http://link.springer.com/chapter/10.1007/978-3-642-27355-1_24","Chapter"
"Telemedicine Platform Enhanced visiophony solution to operate a Robot-Companion","Advanced Techniques in Computing Sciences and Software Engineering","","","","10.1007/978-90-481-3660-5_51","Th. SimonnetA. CouetP. EzvanO. GivernaudP. Hillereau","2010","http://link.springer.com/chapter/10.1007/978-90-481-3660-5_51","Chapter"
"Structuring Community Care using Multi-Agent Systems","ICCS 2007","","","","10.1007/978-1-84628-992-7_22","Martin D Beer","2007","http://link.springer.com/chapter/10.1007/978-1-84628-992-7_22","Chapter"
"Using 6LowPAN UPnP and OSGi to Implement Adaptable Home Ambient Intelligence Network Platform","Active Media Technology","","","","10.1007/978-3-642-04875-3_29","Zhang Hui-bingZhang Jing-wei","2009","http://link.springer.com/chapter/10.1007/978-3-642-04875-3_29","Chapter"
"Smart Artefacts as Affordances for Awareness in Distributed Teams","The Disappearing Computer","","","","10.1007/978-3-540-72727-9_1","Norbert StreitzThorsten PranteCarsten RöckerDaniel van AlphenRichard StenzelCarsten MagerkurthSaadi LahlouValery NosulenkoFrancois JegouFrank SonderDaniela Plewe","2007","http://link.springer.com/chapter/10.1007/978-3-540-72727-9_1","Chapter"
"Information Technologies in the Home: Current and Future Trends","Dienstleistungen — Innovation für Wachstum und Beschäftigung","","","","10.1007/978-3-322-86913-5_23","Norbert Mundorf","1999","http://link.springer.com/chapter/10.1007/978-3-322-86913-5_23","Chapter"
"Deriving Relationships between Physiological Change and Activities of Daily Living Using Wearable Sensors","Sensor Systems and Software","","","","10.1007/978-3-642-23583-2_17","Shuai ZhangLeo GalwaySally McCleanBryan ScotneyDewar FinlayChris D. Nugent","2011","http://link.springer.com/chapter/10.1007/978-3-642-23583-2_17","Chapter"
"Supporting People with Dementia Using Pervasive Healthcare Technologies","Supporting People with Dementia Using Pervasive Health Technologies","","","","10.1007/978-1-84882-551-2_1","Maurice D. MulvennaChris D. NugentFerial MoelaertDavid CraigRose-Marie DröesJohan E. Bengtsson","2010","http://link.springer.com/chapter/10.1007/978-1-84882-551-2_1","Chapter"
"Using MDE to Build a Schizophrenic Middleware for Home/Building Automation","Towards a Service-Based Internet","","","","10.1007/978-3-540-89897-9_5","Grégory NainErwan DaubertOlivier BaraisJean-Marc Jézéquel","2008","http://link.springer.com/chapter/10.1007/978-3-540-89897-9_5","Chapter"
"Tales, Tours, Tools, and Troupes: A Tiered Research Method to Inform Ubiquitous Designs for the Elderly","People and Computers XVIII — Design for Life","","","","10.1007/1-84628-062-1_11","Jay LundellMargaret Morris","2005","http://link.springer.com/chapter/10.1007/1-84628-062-1_11","Chapter"
"‘Keep Taking the Medication’: Assistive Technology for Medication Regimes in Care Settings","Universal Access and Assistive Technology","","","","10.1007/978-1-4471-3719-1_28","S. KemberK. CheverstK. ClarkeG. DewsburyT. HemmingsT. RoddenM. Rouncefield","2002","http://link.springer.com/chapter/10.1007/978-1-4471-3719-1_28","Chapter"
"Designing assistive technologies for medication regimes in care settings","Universal Access in the Information Society","","2","3","10.1007/s10209-003-0055-9","K. CheverstK. ClarkeG. DewsburyT. HemmingsS. KemberT. RoddenM. Rouncefield","2003","http://link.springer.com/article/10.1007/s10209-003-0055-9","Article"
"A Visual Editor to Support the Use of Temporal Logic for ADL Monitoring","Pervasive Computing for Quality of Life Enhancement","","","","10.1007/978-3-540-73035-4_23","A. RugnoneF. PoliE. VicarioC. D. NugentE. TamburiniC. Paggetti","2007","http://link.springer.com/chapter/10.1007/978-3-540-73035-4_23","Chapter"
"Ubiquitous-Healthcare based on Medical Device Communication Framework and PLC","Innovations and Advanced Techniques in Systems, Computing Sciences and Software Engineering","","","","10.1007/978-1-4020-8735-6_99","Yung Bok KimJae-Jo Lee","2008","http://link.springer.com/chapter/10.1007/978-1-4020-8735-6_99","Chapter"
"Trends, Challenges and Opportunities in Spoken Dialogue Research","Spoken Dialogue Systems Technology and Design","","","","10.1007/978-1-4419-7934-6_6","Michael McTear","2011","http://link.springer.com/chapter/10.1007/978-1-4419-7934-6_6","Chapter"
"Evaluation of Mobile and Home Based Cognitive Prosthetics","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_3","Chris NugentFerial MoelaertRichard DaviesMark DonnellyStefan SavenstedtFranka MeilandRose-Marie DroesMarike HettingaDavid CraigMaurice MulvennaJohan E. Bengstsson","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_3","Chapter"
"A U-HealthCare System for Home Monitoring","Ambient Intelligence - Software and Applications","","","","10.1007/978-3-642-28783-1_24","Giovanna SanninoGiuseppe De Pietro","2012","http://link.springer.com/chapter/10.1007/978-3-642-28783-1_24","Chapter"
"Activity Recognition in the Home Using Simple and Ubiquitous Sensors","Pervasive Computing","","","","10.1007/978-3-540-24646-6_10","Emmanuel Munguia TapiaStephen S. IntilleKent Larson","2004","http://link.springer.com/chapter/10.1007/978-3-540-24646-6_10","Chapter"
"Manager-Agent Framework of a Medical Device Communication for u-Healthcare Services with USN","Agent and Multi-Agent Systems: Technologies and Applications","","","","10.1007/978-3-540-78582-8_67","Yung Bok KimJae-Jo Lee","2008","http://link.springer.com/chapter/10.1007/978-3-540-78582-8_67","Chapter"
"Moving on from Weiser’s Vision of Calm Computing: Engaging UbiComp Experiences","UbiComp 2006: Ubiquitous Computing","","","","10.1007/11853565_24","Yvonne Rogers","2006","http://link.springer.com/chapter/10.1007/11853565_24","Chapter"
"Design-in-play: improving the variability of indoor pervasive games","Multimedia Tools and Applications","","59","1","10.1007/s11042-010-0711-z","Bin GuoRyota FujimuraDaqing ZhangMichita Imai","2012","http://link.springer.com/article/10.1007/s11042-010-0711-z","Article"
"Emerging Triage Support Environment for Dementia Care with Camera System","Ergonomics and Health Aspects of Work with Computers","","","","10.1007/978-3-642-21716-6_16","Taro SugiharaTsutomu Fujinami","2011","http://link.springer.com/chapter/10.1007/978-3-642-21716-6_16","Chapter"
"Trial Results of a Novel Cardiac Rhythm Management System Using Smart Phones and Wireless ECG Sensors","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_5","Peter LeijdekkersValerie GayEdward Barin","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_5","Chapter"
"Commercial Home Assistance (eHealth) Services","Open Problems in Network Security","","","","10.1007/978-3-642-27585-2_3","Milica MilutinovicKoen DecroixVincent NaessensBart De Decker","2012","http://link.springer.com/chapter/10.1007/978-3-642-27585-2_3","Chapter"
"Author Index 2010","annals of telecommunications - annales des télécommunications","","65","11 - 12","10.1007/s12243-010-0229-4","","2010","http://link.springer.com/article/10.1007/s12243-010-0229-4","Article"
"Invisible Technologies, Invisible Boundaries?","Home Informatics and Telematics","","","","10.1007/978-0-387-35511-5_12","Katja Oksanen-Särelä","2000","http://link.springer.com/chapter/10.1007/978-0-387-35511-5_12","Chapter"
"iTV as a Platform for Rich Multimedia Reminders for People with Dementia","Changing Television Environments","","","","10.1007/978-3-540-69478-6_41","Alex CarmichaelMark RiceStephen LindsayPatrick Olivier","2008","http://link.springer.com/chapter/10.1007/978-3-540-69478-6_41","Chapter"
"Convergence of Emergent Technologies for the Digital Home","Bioinspired Applications in Artificial and Natural Computation","","","","10.1007/978-3-642-02267-8_12","Celia GutiérrezSara Pérez","2009","http://link.springer.com/chapter/10.1007/978-3-642-02267-8_12","Chapter"
"New perceptions of dementia","Elderly Care","","","","10.1007/978-1-4899-4509-9_32","Ken Tout","1993","http://link.springer.com/chapter/10.1007/978-1-4899-4509-9_32","Chapter"
"Service Reconfiguration in the DANAH Assistive System","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_39","Saïd LankriPascal BerruetJean-Luc Philippe","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_39","Chapter"
"A Robot-Environment Cooperation Architecture for the Safety of Elderly People at Home","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_12","Antonio AndriatrimosonNadia AbchicheSimon GalerneEtienne Colle","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_12","Chapter"
"Model of Chronic Care Enabled with Information Technology","Information Technology Solutions for Healthcare","","","","10.1007/1-84628-141-5_11","Mariusz DuplagaOle Martin Winnem","2006","http://link.springer.com/chapter/10.1007/1-84628-141-5_11","Chapter"
"LET_ME: An Electronic Device to Help Elderly People with Their Home Medications","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_41","Giada Maggenti","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_41","Chapter"
"Fall Detection and Alert for Ageing-at-Home of Elderly","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_26","Xinguo YuXiao WangPanachit Kittipanya-NgamHow Lung EngLoong-Fah Cheong","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_26","Chapter"
"The COSE Ontology: Bringing the Semantic Web to Smart Environments","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_27","Zachary WemlingerLawrence Holder","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_27","Chapter"
"Real-time control architecture using Xenomai for intelligent service robots in USN environments","Intelligent Service Robotics","","2","3","10.1007/s11370-009-0040-0","Byoung Wook ChoiDong Gwan ShinJeong Ho ParkSoo Yeong YiSeet Gerald","2009","http://link.springer.com/article/10.1007/s11370-009-0040-0","Article"
"Interaction Mechanism for Language Learning for Elderly People through Mobile Devices","Highlights in Practical Applications of Agents and Multiagent Systems","","","","10.1007/978-3-642-19917-2_40","Antonia MacarroEmma VillafainaAna María PintoJavier Bajo","2011","http://link.springer.com/chapter/10.1007/978-3-642-19917-2_40","Chapter"
"Ontology Based Approach to the Detection of Domestics Problems for Independent Senior People","Bioinspired Applications in Artificial and Natural Computation","","","","10.1007/978-3-642-02267-8_7","Juan A. Botia BlayaJose PalmaAna VillaDavid PerezEmilio Iborra","2009","http://link.springer.com/chapter/10.1007/978-3-642-02267-8_7","Chapter"
"Privacy Preserving Mechanisms for a Pervasive eHealth System","Privacy and Identity Management for Life","","","","10.1007/978-3-642-31668-5_17","Milica MilutinovicKoen DecroixVincent NaessensBart De Decker","2012","http://link.springer.com/chapter/10.1007/978-3-642-31668-5_17","Chapter"
"Challenging Incommensurability: What We Can Learn from Ludwik Fleck for the Analysis of Configurational Innovation","Minerva","","49","4","10.1007/s11024-011-9180-4","Alexander Peine","2011","http://link.springer.com/article/10.1007/s11024-011-9180-4","Article"
"Putting Dementia into Context","Human-Centered Software Engineering","","","","10.1007/978-3-642-34347-6_11","Joël VogtKris LuytenJan Van den BerghKarin ConinxAndreas Meier","2012","http://link.springer.com/chapter/10.1007/978-3-642-34347-6_11","Chapter"
"Sensors for Individual Ability (Implicit Data)","Healthcare Infrastructure","","","","10.1007/978-0-85729-452-4_10","Bruce R. Schatz Ph.D.Richard B. Berlin Jr. M.D.","2011","http://link.springer.com/chapter/10.1007/978-0-85729-452-4_10","Chapter"
"Imagery of Disabled People within Social Robotics Research","Social Robotics","","","","10.1007/978-3-642-34103-8_17","Sophya YumakulovDean YergensGregor Wolbring","2012","http://link.springer.com/chapter/10.1007/978-3-642-34103-8_17","Chapter"
"Human Activity Recognition from Wireless Sensor Network Data: Benchmark and Software","Activity Recognition in Pervasive Intelligent Environments","","","","10.2991/978-94-91216-05-3_8","T. L. M. van KasterenG. EnglebienneB. J. A. Kröse","2011","http://link.springer.com/chapter/10.2991/978-94-91216-05-3_8","Chapter"
"Technology in Healthcare","CASCOM: Intelligent Service Coordination in the Semantic Web","","","","10.1007/978-3-7643-8575-0_6","Gert BrettleckerCéser CáceresAlberto FernándezNadine FröhlichAri KinnunenSascha OssowskiHeiko SchuldtMatteo Vasirani","2008","http://link.springer.com/chapter/10.1007/978-3-7643-8575-0_6","Chapter"
"A Multimodal Database for a Home Remote Medical Care Application","Medical Biometrics","","","","10.1007/978-3-540-77413-6_13","Hamid MedjahedDan IstrateJerome BoudyFrançois SteenkesteJean-Louis BaldingerBernadette Dorizzi","2007","http://link.springer.com/chapter/10.1007/978-3-540-77413-6_13","Chapter"
