"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"BLE Beacon-based Activity Monitoring System toward Automatic Generation of Daily Report","T. Morita; K. Taki; M. Fujimoto; H. Suwa; Y. Arakawa; K. Yasumoto","Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma, Nara, 630-0192, Japan; Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma, Nara, 630-0192, Japan; Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma, Nara, 630-0192, Japan; Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma, Nara, 630-0192, Japan; Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma, Nara, 630-0192, Japan; Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma, Nara, 630-0192, Japan","2018 IEEE International Conference on Pervasive Computing and Communications Workshops (PerCom Workshops)","","2018","","","788","793","","","","10.1109/PERCOMW.2018.8480348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8480348","Healthcare Industrial Internet of Things (HealthI–IoT);Random Forest;Bluetooth Low Energy","Medical services;Activity recognition;Servers;Estimation;Smoothing methods;Monitoring;Senior citizens","","","","","","","","","","","IEEE","IEEE Conferences"
"Internet of Nano-Things network models and medical applications","N. A. Ali; W. Aleyadeh; M. AbuElkhair","Faculty of Information Technology, United Arab Emirates University, Al Ain, UAE; Faculty of Medicine, Hashemite University, Zarqa, Jordan; Faculty of Computer and Information Sciences, Mansoura University, Egypt","2016 International Wireless Communications and Mobile Computing Conference (IWCMC)","","2016","","","211","215","","","","10.1109/IWCMC.2016.7577059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7577059","Internet of Nano-Things;healthcare applications;nanonetworks","Nanobioscience;Biological system modeling;Protocols;Tumors;Monitoring;TCPIP","diseases;drug delivery systems;health care;Internet of Things;medical diagnostic computing;tumours","medical applications;Internet of Things;IoT;IoNT;health care systems;diagnostic processes;prognostic processes;patient treatment;localized drug delivery;tumor detection;disease detection;layer-based models;nonlayer based models;layer based models;Internet of NanoThings network models","","","","","","","","","IEEE","IEEE Conferences"
"Design and implementation of intelligent finger-aware system for user-centric service in IoT environment","T. Lee; S. Park; S. Jang; S. Seo; S. Park","School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea","2016 IEEE International Conference on Consumer Electronics (ICCE)","","2016","","","253","254","","","","10.1109/ICCE.2016.7430603","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7430603","","Intelligent sensors;Thumb;Smart homes;Authentication","handicapped aids;home automation;human factors;Internet of Things","intelligent finger-aware system;IoT environment;Internet of Things;IFAS;user-centric service;IoT device accessibility","","","","","","","","","IEEE","IEEE Conferences"
"Real-time big data computing for Internet of Things and cyber physical system aided medical devices for better healthcare","P. Rizwan; M. R. Babu; B. Balamurugan; K. Suresh","School of Computing Science and Engineering, Glagotias University, Uttar Pradesh, India-201310; School of Computer Science and Engineering, VIT University, Vellore, India-632014; School of Computing Science and Engineering, Glagotias University, Uttar Pradesh, India-201310; School of Computing Science and Engineering, Glagotias University, Uttar Pradesh, India-201310","2018 Majan International Conference (MIC)","","2018","","","1","8","","","","10.1109/MINTC.2018.8363160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8363160","Big Data Stream Computing;Cyber Physical System;Medical Devices;Internet of Things","Big Data;Real-time systems;Sensors;Machine learning;Data mining;Internet of Things;Programming","Big Data;cyber-physical systems;decision support systems;health care;Internet of Things;medical computing","cyber-physical system;CPS;Big Data steam computing platforms;real-time Big Data computing;healthcare;medical device computing;big data stream computing platforms;decision support systems;medical device association;physical objects;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"Sequential decision-making in healthcare IoT: Real-time health monitoring, treatments and interventions","D. Zois","Coordinated Science Laboratory, University of Illinois, Urbana-Champaign, Urbana, IL 61801","2016 IEEE 3rd World Forum on Internet of Things (WF-IoT)","","2016","","","24","29","","","","10.1109/WF-IoT.2016.7845446","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7845446","Markov decision processes;constrained Markov decision processes;partially observable Markov decision processes;semi-Markov decision processes;partially observable semi-Markov decision processes;multi-armed bandits;stochastic optimal control;dynamic programming;e-health","","decision making;health care;Internet of Things;medical computing;patient monitoring;real-time systems","sequential decision-making;healthcare IoT;real-time health monitoring;Internet of Things technology;healthcare delivery;networked body sensing devices;mental health;medical decisions;MDP;partially observable MDPs;POMDP","","","","","","","","","IEEE","IEEE Conferences"
"Context-Aware Authorization and Anonymous Authentication in Wireless Body Area Networks","A. Arfaoui; A. Kribeche; O. R. M. Boudia; A. Ben Letaifa; S. M. Senouci; M. Hamdi","NA; NA; NA; NA; NA; NA","2018 IEEE International Conference on Communications (ICC)","","2018","","","1","7","","","","10.1109/ICC.2018.8422397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8422397","","Wireless communication;Body area networks;Authentication;Access control;Privacy;Public key","authorisation;body area networks;cryptography;data privacy;health care;Internet of Things;message authentication;mobile radio;telecommunication control;ubiquitous computing","context-aware authorization;wireless body area networks;wireless communications;healthcare services;adaptive access control scheme;context-aware access control;anonymous authentication approach;adaptive contextual privacy;context-aware privacy;ciphertext authenticity;WBAN;ubiquitous healthcare system;Internet of Things;hybrid certificateless signcryption;identity-based broadcast signcryption","","","","","","","","","IEEE","IEEE Conferences"
"Smartphone Medicine","P. M. Barrett; E. J. Topol","Scripps Translational Science Institute; Scripps Translational Science Institute","IT Professional","","2016","18","3","52","54","","","","10.1109/MITP.2016.46","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7478521","pervasive computing;mobile;distributed systems;smartphones;healthcare","Smart phones;Medical services;Medical diagnostic imaging;Genomics;Bioinformatics","health care;Internet of Things;medical computing;smart phones","smart phone medicine;health care;Internet of medical things","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Design and implementation of healthcare resource model on IoTivity platform","J. Lee; J. Jeon; S. Kim","Service Standard Research Lab ETRI, Daejeon, Republic of Korea; Service Standard Research Lab ETRI, Daejeon, Republic of Korea; Department of Computer Engineering, Chung-Nam National University, Daejeon, Republic of Korea","2016 International Conference on Information and Communication Technology Convergence (ICTC)","","2016","","","887","891","","","","10.1109/ICTC.2016.7763322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7763322","IoT;OCF;IoTivity;Healthcare","","health care;Internet of Things","healthcare resource model;IoTivity platform;Internet of Things;healthcare devices;IoT platform market;open connectivity foundation;AllJoyn;AllSeen Alliance;oneM2M global initiative;Google;healthcare task group;e-healthcare","","","","","","","","","IEEE","IEEE Conferences"
"A Survey on the Roles of Communication Technologies in IoT-Based Personalized Healthcare Applications","M. M. Alam; H. Malik; M. I. Khan; T. Pardy; A. Kuusik; Y. Le Moullec","Thomas Johann Seebeck Department of Electronics, School of Information Technologies, Tallinn University of Technology, Tallinn, Estonia; Thomas Johann Seebeck Department of Electronics, School of Information Technologies, Tallinn University of Technology, Tallinn, Estonia; Thomas Johann Seebeck Department of Electronics, School of Information Technologies, Tallinn University of Technology, Tallinn, Estonia; Thomas Johann Seebeck Department of Electronics, School of Information Technologies, Tallinn University of Technology, Tallinn, Estonia; Thomas Johann Seebeck Department of Electronics, School of Information Technologies, Tallinn University of Technology, Tallinn, Estonia; Thomas Johann Seebeck Department of Electronics, School of Information Technologies, Tallinn University of Technology, Tallinn, Estonia","IEEE Access","","2018","6","","36611","36631","","","","10.1109/ACCESS.2018.2853148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8404033","Internet of Things;network communication technologies;personalized healthcare;wearable sensors;standards;challenges","Medical services;Communications technology;Biomedical monitoring;Standards;Monitoring;Security;Temperature measurement","health care;Internet of Things","emerging technologies;long-range communications;IoT-based future healthcare systems;IoT-based solutions;potentially revolutionary benefits;digital world;connected healthcare;short-range communications;Internet of Things;IoT-based personalized healthcare applications;technological advancements;communication technologies","","","","","","","","","IEEE","IEEE Journals & Magazines"
"An interdisciplinary approach to developing an IoT healthcare solution in applied higher education","A. Farhat; T. McNeill; J. Raven","Sharjah Women's College, Higher Colleges of Technology, United Arab Emirates; Sharjah Women's College, Higher Colleges of Technology, United Arab Emirates; Sharjah Women's College, Higher Colleges of Technology, United Arab Emirates","2018 Advances in Science and Engineering Technology International Conferences (ASET)","","2018","","","1","5","","","","10.1109/ICASET.2018.8376825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8376825","Internet of Things;Healthcare Applications;Interdisciplinary Group Projects;Higher Education","","educational institutions;educational technology;further education;health care;Internet of Things","interdisciplinary approach;IoT healthcare solution;applied higher education;skilled engineers;professionals;learning institutions;complex technology;technical training;environmental data;interdisciplinary student project;IoT based solution;educational perspective;Internet of Things;internetworks;higher educational institution in the Middle East;HEIME","","","","","","","","","IEEE","IEEE Conferences"
"Applications of multimodal physical (IoT), cyber and social data for reliable and actionable insights","A. Sheth; P. Anantharam; K. Thirunarayan","Kno.e.sis Center, Wright State University, Dayton, OH, USA; Kno.e.sis Center, Wright State University, Dayton, OH, USA; Kno.e.sis Center, Wright State University, Dayton, OH, USA","10th IEEE International Conference on Collaborative Computing: Networking, Applications and Worksharing","","2014","","","489","494","","","","10.4108/icst.collaboratecom.2014.257553","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7014602","","Sensor phenomena and characterization;Semantics;Context;Temperature sensors;Monitoring;Medical services","Internet of Things;knowledge based systems","multimodal physical-cyber-social data;embedded sensor;wireless technology;Internet technology;Internet of Things;Web based data;semantic technique;critical data interoperability","","","","","","","","","IEEE","IEEE Conferences"
