"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An IoT-Aware Architecture for Smart Healthcare Systems","L. Catarinucci; D. de Donno; L. Mainetti; L. Palano; L. Patrono; M. L. Stefanizzi; L. Tarricone","NA; NA; NA; NA; NA; NA; NA","IEEE Internet of Things Journal","","2015","2","6","515","526","","","","10.1109/JIOT.2015.2417684","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7070665","RFID;WSN;healthcare;Constrained Application Protocol (CoAP);healthcare;hybrid networks;radio frequency identification (RFID);representational state transfer (REST);6LoWPAN;smart environment;wireless sensor network (WSN)","Radiofrequency identification;Wireless sensor networks;Monitoring;Hospitals;Computer architecture","biomedical telemetry;health care;Internet of Things;medical control systems;medical information systems;patient monitoring;personal area networks;radiofrequency identification;telemedicine;Web services;wireless sensor networks","IoT-aware architecture;smart healthcare systems;Internet of Things;radiofrequency identification;wireless sensor network;smart mobile technologies;automatic patient monitoring;automatic patient tracking;biomedical devices;smart hospital system;constrained application protocol;low-power wireless personal area network infrastructure;representational state transfer network infrastructure;patient physiological parameters;ultralow-power hybrid sensing network;UHF RFID functionalities;control center;local users;remote users;REST web service","","","","","","","","","IEEE","IEEE Journals & Magazines"
"A generic IoT architecture for smart cities","I. Ganchev; Z. Ji; M. O'Droma","Telecommunications Research Centre (TRC), University of Limerick, Ireland; Telecommunications Research Centre (TRC), University of Limerick, Ireland; Telecommunications Research Centre (TRC), University of Limerick, Ireland","25th IET Irish Signals & Systems Conference 2014 and 2014 China-Ireland International Conference on Information and Communications Technologies (ISSC 2014/CIICT 2014)","","2014","","","196","199","","","","10.1049/cp.2014.0684","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6912755","Internet of Things (IoT);IoT Architecture;IoT Service Provider;Smart City","","Internet;Internet of Things","generic IoT architecture;smart cities;Cluster of European Research Projects;CERP;Internet of Things","","","","","","","","","IET","IET Conferences"
"IoT-Based Wireless Polysomnography Intelligent System for Sleep Monitoring","C. Lin; M. Prasad; C. Chung; D. Puthal; H. El-Sayed; S. Sankar; Y. Wang; J. Singh; A. K. Sangaiah","Centre for Artificial Intelligence, School of Software, FEIT, University of Technology Sydney, Ultimo, NSW, Australia; Centre for Artificial Intelligence, School of Software, FEIT, University of Technology Sydney, Ultimo, NSW, Australia; Institute of Computer Science and Engineering, National Chiao Tung University, Hsinchu, Taiwan; School of Electrical and Data Engineering, FEIT, University of Technology Sydney, Ultimo, NSW, Australia; College of Information Technology, United Arab Emirates University, Al Ain, United Arab Emirates; Department of Information Technology, Ibri College of Applied Sciences (MoHE), Ibri, Sultanate of Oman; Centre for Artificial Intelligence, School of Software, FEIT, University of Technology Sydney, Ultimo, NSW, Australia; Department of Computer Science, Indraprastha Engineering College, Ghaziabad, India; School of Computing Science and Engineering, VIT University, Tamil Nadu, India","IEEE Access","","2018","6","","405","414","","","","10.1109/ACCESS.2017.2765702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8082107","Polysomnography (PSG);JAVA;Internet of Things;wireless;sleep monitoring","Sleep apnea;Monitoring;Biomedical monitoring;Standards;Wireless communication;Software","biomechanics;biomedical measurement;electroencephalography;electro-oculography;Internet of Things;Java;medical signal processing;patient diagnosis;sleep","PSG system;standard PSG-Alice 5 Diagnostic Sleep System;healthy volunteer patients;PSG experiment;Sleep Laboratory;sleep stage;personal sleep monitoring;IoT;wireless polysomnography intelligent system;obstructive sleep apnea;overnight sleep experiment;patient;e-Health system;wireless polysomnography system;PSG recording program","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Making electric distribution of industrial customers smarter with IoT","A. Prudenzi; A. Fioravanti; M. Regoli","DIIIE, University of L'Aquila, L'Aquila, Italy; DIIIE, University of L'Aquila, L'Aquila, Italy; University of Rome Tor, Vergata Roma, Italy","2018 International Symposium on Power Electronics, Electrical Drives, Automation and Motion (SPEEDAM)","","2018","","","556","561","","","","10.1109/SPEEDAM.2018.8445253","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8445253","Industrial customers;Maintenance;Industrial IOT;Supervisory systems","Temperature sensors;Monitoring;Substations;Relays;Maintenance engineering;Internet of Things","","","","","","","","","","","IEEE","IEEE Conferences"
"PT01. Prognostics and systems health management within the Internet of Things","M. Pecht","Center for Advanced Life Cycle Engineering (CALCE) University of Maryland","2015 2nd International Symposium on Physics and Technology of Sensors (ISPTS)","","2015","","","i","i","","","","10.1109/ISPTS.2015.7220157","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7220157","","Sensors;Internet of things;Physics;Prognostics and health management;Data models;Degradation;Monitoring","health care;Internet;Internet of Things;security of data","prognostics;systems health management;Internet of Things;sensor data;in-situ assessment;operating condition;anomaly detection;performance parameter","","","","","","","","","IEEE","IEEE Conferences"
"Towards a Physiologically-Aware Architecture for Transmission of Biomedical Signals in BASNs/IoT","J. Santos; D. Peng; M. Hempel; H. Sharif","NA; NA; NA; NA","2018 IEEE International Conference on Communications (ICC)","","2018","","","1","6","","","","10.1109/ICC.2018.8422796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8422796","","Distortion measurement;Electrocardiography;Feature extraction;Computer architecture;Distortion;Biomedical monitoring","body area networks;body sensor networks;electrocardiography;health care;Internet of Things;medical signal processing;telemedicine;wireless sensor networks","physiologically-aware architecture;biomedical signal;BASNs/IoT;IoTbased wearables;wireless body area sensor network communication architectures;BASN;e-Health applications;wearable IoT/BASNs;physiological data;clinical significance;patient health state;in-node pre-diagnosis;feature-based diagnostic distortion measure;biomedical data volume;clinical features;signal quality;multimedia signals;electrocardiograph signals;health communication architectures;physiologically-aware communication architecture","","","","","","","","","IEEE","IEEE Conferences"
"A protocol for Internet of Things : IETF 6T&#x0130;SCH","S. G&#x00F6;rm&#x00FC;&#x015F;; A. F. Yavuz","Bilgisayar M&#x00FC;hendisli&#x011F;i B&#x00F6;l&#x00FC;m&#x00FC;, Karadeniz Teknik &#x00DC;niversitesi, Trabzon, T&#x00FC;rkiye; Mavi Alp Bilgi Teknolojileri, Trabzon Teknokent, Trabzon, T&#x00FC;rkiye","2017 25th Signal Processing and Communications Applications Conference (SIU)","","2017","","","1","4","","","","10.1109/SIU.2017.7960606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7960606","IoT;M2M;6Tisch;Wireless Sensor Networks","Wireless sensor networks;IEEE 802.15 Standard;Media Access Protocol;Dogs;Machine-to-machine communications;Delays","access protocols;bandwidth allocation;Internet of Things;IP networks;telecommunication scheduling;wireless sensor networks","wireless sensor networks;WSN;deterministic network delay;medium access control protocols;MAC protocols;IETF;6TiSCH protocol;time slotted channel hopping MAC;TSCH MAC;IPv6 addressing;Contiki OS;distributed scheduling mechanism;Cooja simulator;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"IoT-Based Smart Rehabilitation System","Y. J. Fan; Y. H. Yin; L. D. Xu; Y. Zeng; F. Wu","State Key Laboratory of Mechanical System and Vibration, the Robotics Institute, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Mechanical System and Vibration, the Robotics Institute, Shanghai Jiao Tong University, Shanghai, China; Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Mechanical System and Vibration, the Robotics Institute, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Mechanical System and Vibration, the Robotics Institute, Shanghai Jiao Tong University, Shanghai, China","IEEE Transactions on Industrial Informatics","","2014","10","2","1568","1577","","","","10.1109/TII.2014.2302583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6722995","Automated design;industrial informatics;Internet of Things (IoT);ontology;service sector;smart rehabilitation","Ontologies;Design methodology;Optimization;Medical diagnostic imaging;Diseases;Informatics","geriatrics;Internet of Things;ontologies (artificial intelligence);patient rehabilitation","IoT-based smart rehabilitation system;Internet of Things;aging populations;patient requirements;ontology-based automating design methodology;medical resources interconnection","","","","","","","","","IEEE","IEEE Journals & Magazines"
"The Internet of Things: Challenges &amp; security issues","G. S. Matharu; P. Upadhyay; L. Chaudhary","Department of Information Technology, Amity University Uttar Pradesh, Noida, India; Department of Information Technology, Amity University Uttar Pradesh, Noida, India; Department of Information Technology, Amity University Uttar Pradesh, Noida, India","2014 International Conference on Emerging Technologies (ICET)","","2014","","","54","59","","","","10.1109/ICET.2014.7021016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7021016","Internet of Things (IoT);RFID;Security;Architecture","Security;Wireless sensor networks;Radiofrequency identification;Internet of Things;Protocols;Computer architecture","Internet of Things;security of data","Internet of Things;security issues;IoT architecture;intelligent transportation;smart home;e-health care;green agriculture","","","","","","","","","IEEE","IEEE Conferences"
"Dependable design for elderly health care","K. Periyasamy; V. Alagar; K. Wan","University of Wisconsin-La Crosse, La Crosse, WI 54601, U.S.A.; Concordia University, Montreal, Quebec, H3G 1M8, Canada; Xi'an JiaoTong Liverpool University, Suzhou, China","2017 Federated Conference on Computer Science and Information Systems (FedCSIS)","","2017","","","803","806","","","","10.15439/2017F261","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8104641","","Medical services;Senior citizens;Monitoring;Authentication;Safety;Biomedical monitoring;Access control","computerised monitoring;geriatrics;health care;home automation;patient monitoring","multifaceted design;dependability properties;design pattern;elderly home monitoring system;dependable design;elderly health care;health care systems;Sensor Networks;health care solutions;elderly patients;patient-centric system","","","","","","","","","IEEE","IEEE Conferences"
"Underpinning IoT for Road Traffic Noise Management in Smart Cities","A. Kazmi; E. Tragos; M. Serrano","Insight Centre for Data Analytics, National University of Ireland, Galway, Ireland; Insight Centre for Data Analytics, National University of Ireland, Galway, Ireland; Insight Centre for Data Analytics, National University of Ireland, Galway, Ireland","2018 IEEE International Conference on Pervasive Computing and Communications Workshops (PerCom Workshops)","","2018","","","765","769","","","","10.1109/PERCOMW.2018.8480142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8480142","Smart City;Traffic Noise Management;Internet of Things;Smart Traffic Management","Roads;Smart cities;Sensors;Tools;Pollution;Monitoring","","","","","","","","","","","IEEE","IEEE Conferences"
