"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A survey of security and privacy issues in IoT for smart cities","S. Latif; N. A. Zafar","Department of Computer Science, COMSATS Institute of Information Technology, Sahiwal, Pakistan; Department of Computer Science, Khwaja Fareed University of Engineering and IT, Rahim Yar Khan, Pakistan","2017 Fifth International Conference on Aerospace Science & Engineering (ICASE)","","2017","","","1","5","","","","10.1109/ICASE.2017.8374288","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8374288","Smart cities;Internet of things (IoT);Security;Privacy;Critical analysis","Smart cities;Security;Internet of Things;Hardware;Privacy;Cloud computing;Standards","data privacy;Internet of Things;waste management","privacy issues;IoT;smart cities;smart objects;life including home;waste management;transport management;security issues;Internet of things;healthcare centers","","","","","","","","","IEEE","IEEE Conferences"
"A Lucid IoT Challenge to Sustainable Society","A. Garg","School of Business GU, India","2018 Second International Conference on Inventive Communication and Computational Technologies (ICICCT)","","2018","","","1529","1533","","","","10.1109/ICICCT.2018.8473188","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8473188","IoT;memory;healthcare;challenge","Internet of Things;Task analysis;Conferences;Security;Memory management;Cognition;Sensors","cameras;Internet of Things","IoT challenge;smart cameras","","","","","","","","","IEEE","IEEE Conferences"
"Lightweight Lossy Compression of Biometric Patterns via Denoising Autoencoders","D. Del Testa; M. Rossi","Department of Information Engineering, University of Padova, Padova, Italy; Department of Information Engineering, University of Padova, Padova, Italy","IEEE Signal Processing Letters","","2015","22","12","2304","2308","","","","10.1109/LSP.2015.2476667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7239543","Autoencoders;biometric patterns;lossy compression;wearable devices","Training;Neurons;Principal component analysis;Artificial neural networks;Signal processing algorithms;Data models;Noise reduction","data compression;electrocardiography;encoding;Internet of Things;medical signal processing;signal denoising","lightweight lossy compression;biometric patterns;autoencoder denoising;wearable Internet of Things device;biosignal collection;energy constraint;internal memory space optimization;IoT devices;biometric signals;ECG traces","","","","","","","","","IEEE","IEEE Journals & Magazines"
"An IoT based Patient Health Monitoring System","D. S. R. Krishnan; S. C. Gupta; T. Choudhury","Amity University, Noida, UttarPradesh, India; Amity University, Noida, UttarPradesh, India; University of Petroleum and Energy Studies, Dehradun, India","2018 International Conference on Advances in Computing and Communication Engineering (ICACCE)","","2018","","","01","07","","","","10.1109/ICACCE.2018.8441708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8441708","Internet of Things;Healthcare;Services;Applications;Technologies;Architectures;Atmega","Monitoring;Medical services;Temperature sensors;Biomedical monitoring;Temperature measurement;Insurance","","","","","","","","","","","IEEE","IEEE Conferences"
"Technology foresight through the collaboration with human expert and machine intelligence","S. Hahn","Korea Institute of Science and Technology Information (KISTI) Daejeon, Korea","2016 8th International Conference on Knowledge and Smart Technology (KST)","","2016","","","XVIII","XVIII","","","","10.1109/KST.2016.7440470","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7440470","","Machine intelligence;Collaboration;Organizations;Floods;Text mining;Cognition;Internet","artificial intelligence;data mining;forecasting theory;groupware;health care;human computer interaction;inference mechanisms;Internet;security of data","collaboration;human expert;machine intelligence;science and technology;disruptive technologies;KISTI;data-intensive analysis;InSciTe;data gathering;text mining;identity resolution;reasoning;complex event processing;prescriptive analytics modules;intelligent service platform;Internet security;healthcare;NIPA;KISA;KRIBB;Chi-Delphi method;computer human interacting","","","","","","","","","IEEE","IEEE Conferences"
"Survey Based Analysis of Internet of Things Based Architectural Framework for Hospital Management System","A. P. Muhammad; M. U. Akram; M. A. Khan","NA; NA; NA","2015 13th International Conference on Frontiers of Information Technology (FIT)","","2015","","","271","276","","","","10.1109/FIT.2015.54","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7421012","smart hospital;hospital management system (hms);Survay;Internet of things (IoT)","Hospitals;Monitoring;Internet;Computers;Decision making;Medical diagnostic imaging","health care;Internet of Things;medical information systems;middleware;software architecture","survey based analysis;Internet of Things;hospital management information system;IoT based architectural framework;context awareness;middleware;data management;Pakistani Hospitals;HMIS;health care","","","","","","","","","IEEE","IEEE Conferences"
"A survey of activity recognition process using inertial sensors and smartphone sensors","Shweta; P. Khandnor; N. Kumar","Computer Science and Engineering, PEC University of Technology, Chandigarh, India; Computer Science and Engineering, PEC University of Technology, Chandigarh, India; Biomedical Instrumentation Unit, Central Scientific Instruments Organisation(CSIR-CSIO), Chandigarh, India","2017 International Conference on Computing, Communication and Automation (ICCCA)","","2017","","","607","612","","","","10.1109/CCAA.2017.8229873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8229873","Activity Recognition;Inertial Sensors;Smartphone Sensors;Internet of Things(IoT);Bioinformatics","Activity recognition;Accelerometers;Hidden Markov models;Feature extraction;Support vector machines","feature extraction;inertial systems;intelligent sensors;smart phones","activity recognition process;inertial sensors;activity based computing;wearable sensors;sensing technologies;smartphone sensors;rehabilitation systems;preprocessing phase;feature extraction phase;classification phase","","","","","","","","","IEEE","IEEE Conferences"
"An IoT-Based E-Health Monitoring System Using ECG Signal","M. Neyja; S. Mumtaz; K. M. S. Huq; S. A. Busari; J. Rodriguez; Z. Zhou","NA; NA; NA; NA; NA; NA","GLOBECOM 2017 - 2017 IEEE Global Communications Conference","","2017","","","1","6","","","","10.1109/GLOCOM.2017.8255023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8255023","","Electrocardiography;Hidden Markov models;Hospitals;Sensors;History;Medical diagnostic imaging","biosensors;cardiovascular system;diseases;electrocardiography;health care;hidden Markov models;Internet of Things;medical signal processing;patient monitoring;patient treatment","ECG signal;Hidden Markov Model chain;ElectroCardioGram sensors;Cardio Vascular Diseases patients;medical services;real-time monitoring;IoT-Based E-Health Monitoring System;Internet of Things;IoT-based health care systems;patient treatment;CVD patients;alert management schemes;patient table;patient path estimator;health care systems","","","","","","","","","IEEE","IEEE Conferences"
"A comprehensive composite digital services quality assurance application on intelligent transportation system","C. Chuang; W. Cheng; K. Hsu","Network Management Laboratory, Chunghwa Telecom Laboratories Co., Ltd., Taoyuan, Taiwan, ROC; Network Management Laboratory, Chunghwa Telecom Laboratories Co., Ltd., Taoyuan, Taiwan, ROC; Network Management Laboratory, Chunghwa Telecom Laboratories Co., Ltd., Taoyuan, Taiwan, ROC","2015 17th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","2015","","","368","371","","","","10.1109/APNOMS.2015.7275343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7275343","Composite Digital Services;Quality assurance;Transportation Management System","Quality assurance;Mobile communication;Mobile computing;Virtual private networks;Dispatching;Computer architecture;Monitoring","intelligent transportation systems;Internet of Things;quality assurance;telecommunication services;traffic information systems;virtual private networks","comprehensive composite digital services quality assurance application;intelligent transportation system;Internet of Things;IoT;ITS;traffic information;vehicles location tracking;vehicle dispatching;taxi management;ambulance dispatching;operation support system;OSS;DSRA;mobile virtual private network;fixed-line VPN;root cause analysis","","","","","","","","","IEEE","IEEE Conferences"
"Classification of various daily behaviors using deep learning and smart watch","M. Kwon; M. Ju; S. Choi","Dept. of Secured Smart Electric Vehicle, Kookmin University, Seoul, Korea 02707; School of Electrical Engineering, Kookmin University, Seoul, Korea 02707; Schol of Electrical Engineering, Kookmin University, Seoul, Korea 02707</org_name>","2017 Ninth International Conference on Ubiquitous and Future Networks (ICUFN)","","2017","","","735","740","","","","10.1109/ICUFN.2017.7993888","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7993888","internet of things;deep learning;classification;human behavior;smart watch","Intelligent sensors;Machine learning;Acceleration;Games;Feature extraction;Medical services","behavioural sciences computing;Internet of Things;medical computing;neural nets;patient monitoring;patient treatment;pattern classification;wearable computers","daily behaviors classification;deep learning;smart watch;healthcare;therapy;human behavior;specific behavior;active behavior;Internet of things;wearable devices;classification scheme;inactive activities;daily life;neural network","","","","","","","","","IEEE","IEEE Conferences"
"IoT and smart city services to support independence and wellbeing of older people","N. Bryant; N. Spencer; A. King; P. Crooks; J. Deakin; S. Young","Digital Birmingham, Birmingham City Council, Birmingham, UK; Digital Birmingham, Birmingham City Council, Birmingham, UK; Digital Birmingham, Birmingham City Council, Birmingham, UK; Etive Technologies, Birmingham and Edinburgh, UK; Etive Technologies, Birmingham and Edinburgh, UK; Etive Technologies, Birmingham and Edinburgh, UK","2017 25th International Conference on Software, Telecommunications and Computer Networks (SoftCOM)","","2017","","","1","6","","","","10.23919/SOFTCOM.2017.8115553","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8115553","Frailty;MCI;Bluetooth Low Energy Beacon;Digital Log Book;Big Data;Wearables;Smart Systems;Healthy Ageing;Frailty;Internet of Things","Receivers;Aging;Europe;Smart cities;Sociology;Statistics","health care;Internet of Things;public administration","IoT technologies;smart city services;Birmingham City4Age pilot;Birmingham City Council;smart city systems;contextual data;support independence;demographic shift;predominantly younger populations;current models;support greater community resilience;self-management;social care providers;traditional clinical health related services;time 20.0 year","","","","","","","","","IEEE","IEEE Conferences"
"Study and implementation of IOT based smart healthcare system","N. Gupta; H. Saeed; S. Jha; M. Chahande; S. Pandey","Amity Institute of Telecommunication Engineering and Management, Amity University, Uttar Pradesh, Noida, India; Amity Institute of Telecommunication Engineering and Management, Amity University, Uttar Pradesh, Noida, India; Amity Institute of Telecommunication Engineering and Management, Amity University, Uttar Pradesh, Noida, India; Amity Institute of Telecommunication Engineering and Management, Amity University, Uttar Pradesh, Noida, India; Amity Institute of Telecommunication Engineering and Management, Amity University, Uttar Pradesh, Noida, India","2017 International Conference on Trends in Electronics and Informatics (ICEI)","","2017","","","541","546","","","","10.1109/ICOEI.2017.8300718","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8300718","Heart monitoring system;GSM;Pulse rate sensor;Temperature sensor","Temperature sensors;Monitoring;Temperature measurement;Biomedical monitoring;GSM;Heart beat","cardiology;diseases;health care;Internet of Things;medical information systems;mobile computing;patient monitoring","IOT based smart healthcare system;important organ;delicate organ;human body;Heart rate varies;Heart problem;Heart rate monitors","","","","","","","","","IEEE","IEEE Conferences"
