"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Ecosystem analysis in the design of open platform-based in-home healthcare terminals towards the internet-of-things","Zhibo Pang; Qiang Chen; Junzhe Tian; Lirong Zheng; E. Dubrova","Corporate Research, ABB AB, V&#x00E4;ster&#x00E5;s, Sweden; ICT School, Royal Institute of Technology (KTH), Stockholm, Sweden; ICT School, Royal Institute of Technology (KTH), Stockholm, Sweden; ICT School, Royal Institute of Technology (KTH), Stockholm, Sweden; ICT School, Royal Institute of Technology (KTH), Stockholm, Sweden","2013 15th International Conference on Advanced Communications Technology (ICACT)","","2013","","","529","534","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6488244","Ecosystem-Driven Design;Internet-of-Things;In-Home Healthcare;Open Platform;Android;Security","Ecosystems;Cryptography;Medical services;Interoperability;Internet;Companies","business data processing;ecology;health care;Internet of Things;mobile computing","ecosystem analysis;open platform design;in-home healthcare terminals;Internet-of-things;IoT;cooperative ecosystem;interoperability integration;system integration;security integration;ecosystem driven design strategy;mobile internet ecosystems;healthcare ecosystems","","","","","","","","","IEEE","IEEE Conferences"
"A review of wearable technology: Moving beyond the hype: From need through sensor implementation","D. R. Seshadri; J. R. Rowbottom; C. Drummond; J. E. Voos; J. Craker","Case Western Reserve University, Department of Biomedical Engineering, Cleveland, OH, USA; Department of Anesthesiology &amp; Perioperative Medicine, University Hospitals, Cleveland Medical Center, OH, USA; Case Western Reserve University, Department of Biomedical Engineering, Cleveland, OH, USA; The Cleveland Browns, OH, USA; Department of Anesthesiology &amp; Perioperative Medicine, University Hospitals, Cleveland Medical Center, OH, USA","2016 8th Cairo International Biomedical Engineering Conference (CIBEC)","","2016","","","52","55","","","","10.1109/CIBEC.2016.7836118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836118","Wearable Technology;MEMS;Flexible Electronics;Sports Medicine;Data Analytics;Internet of Things (IoT)","Biomedical monitoring;Monitoring;Injuries;Skin;Global Positioning System;Temperature measurement","biomedical electronics;body sensor networks;health care;injuries;patient monitoring;patient rehabilitation;patient treatment;sport","wearable technology;sports industry;military;general public;athletes;soldiers;functional movements;workload;biometric markers;bio-vital markers;injury;accidents;wearable monitoring systems;continuous physiological data;treatment plans;recovery programs;wearable sensor field;emergency medicine;healthcare professionals;sports team physicians;Life Flight operation;ED-trauma operation","","","","","","","","","IEEE","IEEE Conferences"
"CoAP protocol for Web-based monitoring in IoT healthcare applications","D. Ugrenovic; G. Gardasevic","Faculty of Electrical Engineering, University of Banja Luka, Patre 5, 78000 Banjaluka, BiH; Faculty of Electrical Engineering, University of Banja Luka, Patre 5, 78000 Banjaluka, BiH","2015 23rd Telecommunications Forum Telfor (TELFOR)","","2015","","","79","82","","","","10.1109/TELFOR.2015.7377418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7377418","Internet of Things (IoT);Constrained Application Protocol (CoAP);Contiki;Healthcare","Decision support systems;Internet of things;Medical services;Monitoring;Data models;Protocols;Payloads","biomedical communication;computerised monitoring;data structures;health care;information retrieval;Internet of Things;medical computing;online front-ends;patient monitoring;personal area networks;protocols","IoT healthcare applications;Web-based monitoring;CoAP protocol;Internet of Things;IoT remote healthcare monitoring system;patient condition;Web browser;Contiki OS;LoWPAN protocol stack;Cooja;built-in Contiki simulator;application level protocol;remote data access;remote data representation;constrained application protocol","","","","","","","","","IEEE","IEEE Conferences"
"Low cost cataract detection system using smart phone","M. Kaur; J. Kaur; R. Kaur","Electronics and communication engineering, CGC landran, Mohali, India; Electronics and communication engineering, UCOE, Patiala, India; Electronics and communication engineering, CGC landran, Mohali, India","2015 International Conference on Green Computing and Internet of Things (ICGCIoT)","","2015","","","1607","1609","","","","10.1109/ICGCIoT.2015.7380724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7380724","cataract detection;android application;smartphone;microscopic lens","Mobile communication;Mobile computing;Biology;Diseases;Smart phones;Logic gates;Reliability","biomedical equipment;biomedical optical imaging;lenses;medical image processing;smart phones;vision defects","low cost cataract detection system;smart phone;retina;smart systems integration;disease diagnosis;mobile diagnostic system;microscopic lens;lens focal length","","","","","","","","","IEEE","IEEE Conferences"
"Internet of Things and radio frequency identification in care taking, facts and privacy challenges","I. Frederix","Medical Doctor bachelor studies, University of Hasselt, Diepenbeek, Belgium","2009 1st International Conference on Wireless Communication, Vehicular Technology, Information Theory and Aerospace & Electronic Systems Technology","","2009","","","319","323","","","","10.1109/WIRELESSVITAE.2009.5172467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5172467","Artificial intelligence;Communication system security;Identification of persons;Internet;Knowledge representation","Internet;Radiofrequency identification;Privacy;Medical services;Aging;Communication system security;Protection;Active RFID tags;Memory;Patient monitoring","biomedical communication;data privacy;handicapped aids;health care;Internet;patient care;radiofrequency identification;socio-economic effects","Internet;radio frequency identification;patient privacy;help aging;sick people;disabled people;health care environment;social issue;legal issue;ethical issue;RFID","","","","","","","","","IEEE","IEEE Conferences"
"Remote Intelligent Medical Monitoring System Based on Internet of Things","H. Liu","NA","2016 International Conference on Smart Grid and Electrical Automation (ICSGEA)","","2016","","","42","45","","","","10.1109/ICSGEA.2016.58","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7733793","medical monitoring;IoT;health care;Zibee;GPRS;database","Monitoring;Medical services;Biomedical monitoring;Medical diagnostic imaging;Databases;Unified modeling language;Ground penetrating radar","biomedical telemetry;data acquisition;Internet of Things;patient diagnosis;patient monitoring","remote intelligent medical monitoring system;Internet of Things;remote intelligent medical monitoring network solution;real time acquisition;patient physiological parameter storage;monitoring center;locating technology;patient diagnosis;medical service;patient physiological monitoring","","","","","","","","","IEEE","IEEE Conferences"
"The fog computing service for healthcare","Y. Shi; G. Ding; H. Wang; H. E. Roman; S. Lu","Mathematics, Physics and Information Engineering Zhejiang Normal University Jinhua, China; Institute of Continuing Education Zhejiang Normal University Jinhua, China; Mathematics, Physics and Information Engineering Zhejiang Normal University Jinhua, China; Department of Physics, University of Milano-Bicocca,Piazza della Scienza 3, 20126 Milan Italy; Zonesion (Wuhan) Technology Co., Ltd. Wuhan, China","2015 2nd International Symposium on Future Information and Communication Technologies for Ubiquitous HealthCare (Ubi-HealthTech)","","2015","","","1","5","","","","10.1109/Ubi-HealthTech.2015.7203325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7203325","fog computing; IoT; cloud computing; latency; healthcare","Cloud computing;Computer architecture;Sensors;Servers;Clouds;Delays;Medical services","cloud computing;computer centres;health care;Internet of Things;medical computing","fog computing service;networking services;computing services;storing services;cloud computing Data Centers;Internet of Things applications;healthcare system;healthcare services","","","","","","","","","IEEE","IEEE Conferences"
"Security challenges in internet of things: survey","H. R. Ghorbani; M. H. Ahmadzadegan","Department of Electrical Engineering and Informaion Technology Azad University of Tehran-Electronic Branch Tehran, Iran; Department of Electrical Engineering and Informaion Technology Azad University of Tehran-Electronic Branch Tehran, Iran","2017 IEEE Conference on Wireless Sensors (ICWiSe)","","2017","","","1","6","","","","10.1109/ICWISE.2017.8267153","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8267153","Internet of Things;security;privacy;survey","Internet of Things;Security;Wireless sensor networks;Standards;Privacy;Intelligent sensors","geographic information systems;Internet of Things;mobile computing;security of data;smart phones","security challenges;smart phones;smart devices;geographical information;environmental information;medical information","","","","","","","","","IEEE","IEEE Conferences"
"Semantic Technologies for the IoT - An Inter-IoT Perspective","M. Ganzha; M. Paprzycki; W. Pawlowski; P. Szmeja; K. Wasielewska","NA; NA; NA; NA; NA","2016 IEEE First International Conference on Internet-of-Things Design and Implementation (IoTDI)","","2016","","","271","276","","","","10.1109/IoTDI.2015.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7471373","","Ontologies;Sensors;Semantics;Interoperability;Standards;Cloud computing;Medical services","Internet of Things;semantic Web","semantic technologies;Inter-IoT project;open cross-layer framework;heterogeneous Internet of Things platforms;software stack;semantic interoperability;IoT-related semantic approaches","","","","","","","","","IEEE","IEEE Conferences"
"Ethical Aspects of Internet of Things from Islamic Perspective","W. Z. Khan; M. Zahid; M. Y. Aalsalem; H. M. Zangoti; Q. Arshad","Faculty of Computer Science and Information System, Jazan University, Farasan Networking Research Laboratory, Kingdom of Saudi Arabia; Faculty of Computer Science and Information System, Jazan University, Farasan Networking Research Laboratory, Kingdom of Saudi Arabia; Faculty of Computer Science and Information System, Jazan University, Farasan Networking Research Laboratory, Kingdom of Saudi Arabia; Faculty of Computer Science and Information System, Jazan University, Farasan Networking Research Laboratory, Kingdom of Saudi Arabia; Faculty of Computer Science and Information System, Jazan University, Farasan Networking Research Laboratory, Kingdom of Saudi Arabia","2017 9th IEEE-GCC Conference and Exhibition (GCCCE)","","2017","","","1","4","","","","10.1109/IEEEGCC.2017.8448105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8448105","Internet of Things;Ethical Issues;Islamic Ethics;Smart Objects","Ethics;Security;Internet of Things;Privacy;Education;Medical services;Monitoring","ethical aspects;Internet of Things;radiofrequency identification;teaching","ethical aspects;Islamic perspective;art services;heterogeneous technologies;nanotechnology;IoT based devices;Islamic teachings;smart objects","","","","","","","","","IEEE","IEEE Conferences"
